uitkomstmaat,model,ggd_regio,b,ll,ul,referentie_regio,beta_referentie_regio,goedkoper_dan_ref_regio,duurder_dan_ref_regio,verschil,se,t,pvalue,type_uitkomstmaat
TotaleZorgkosten,M1,GGD Zeeland,2462.899,2293.216,2632.582,VG Gelderland Midden,2229.307,False,False,0.0,8657435.0,28.45,0.0,Kosten
TotaleZorgkosten,M1,GGD West Brabant,2396.331,2249.242,2543.419,VG Gelderland Midden,2229.307,False,False,0.0,7504632.0,31.93,0.0,Kosten
TotaleZorgkosten,M1,GGD Hart voor Brabant,2290.382,2071.342,2509.422,VG Gelderland Midden,2229.307,False,False,0.0,1117566.0,20.49,0.0,Kosten
TotaleZorgkosten,M1,GGD Brabant Zuidoost,2351.282,2225.911,2476.653,VG Gelderland Midden,2229.307,False,False,0.0,6396553.0,36.76,0.0,Kosten
TotaleZorgkosten,M1,GGD Limburg-Noord,2522.562,2348.413,2696.71,VG Gelderland Midden,2229.307,False,False,0.0,8885257.0,28.39,0.0,Kosten
TotaleZorgkosten,M1,GGD Zuid-Limburg,2705.002,2592.874,2817.13,VG Gelderland Midden,2229.307,False,True,475.69500000000016,5720915.0,47.28,0.0,Kosten
TotaleZorgkosten,M1,GGD Flevoland,2101.431,1875.027,2327.835,VG Gelderland Midden,2229.307,False,False,0.0,1155139.0,18.19,0.0,Kosten
TotaleZorgkosten,M1,GGD Groningen,2200.809,2054.313,2347.304,GGD Gelderland Zuid,2355.923,False,False,0.0,7474382.0,29.44,0.0,Kosten
TotaleZorgkosten,M1,GGD Fryslan,2286.235,2132.77,2439.7,GGD Gelderland Zuid,2355.923,False,False,0.0,7829961.0,29.2,0.0,Kosten
TotaleZorgkosten,M1,GGD Drenthe,2308.475,2081.192,2535.759,GGD Gelderland Zuid,2355.923,False,False,0.0,1159627.0,19.91,0.0,Kosten
TotaleZorgkosten,M1,GGD IJsselland,2271.218,2111.888,2430.548,GGD Gelderland Zuid,2355.923,False,False,0.0,8129178.0,27.94,0.0,Kosten
TotaleZorgkosten,M1,GGD Twente,2415.586,2167.587,2663.584,GGD Gelderland Zuid,2355.923,False,False,0.0,1265318.0,19.09,0.0,Kosten
TotaleZorgkosten,M1,Noord en Oost Gelderland,2273.445,2156.378,2390.513,GGD Gelderland Zuid,2355.923,False,False,0.0,5972903.0,38.06,0.0,Kosten
TotaleZorgkosten,M1,VG Gelderland Midden,2229.307,2069.131,2389.482,GGD Gelderland Zuid,2355.923,False,False,0.0,8172332.0,27.28,0.0,Kosten
TotaleZorgkosten,M1,GGD Gelderland Zuid,2355.923,2139.71,2572.137,GGD Gelderland Zuid,2355.923,False,False,0.0,1103147.0,21.36,0.0,Kosten
TotaleZorgkosten,M1,GGD regio Utrecht,2133.688,2034.828,2232.548,GGD Gelderland Zuid,2355.923,False,False,0.0,5043933.0,42.3,0.0,Kosten
TotaleZorgkosten,M1,GGD Hollands Noorden,2091.365,1970.997,2211.734,GGD Gelderland Zuid,2355.923,False,False,0.0,614134.0,34.05,0.0,Kosten
TotaleZorgkosten,M1,GGD Zaanstreek Waterland,2333.326,2195.836,2470.816,GGD Gelderland Zuid,2355.923,False,False,0.0,7014914.0,33.26,0.0,Kosten
TotaleZorgkosten,M1,GGD Kennemerland,2211.296,2076.582,2346.009,GGD Gelderland Zuid,2355.923,False,False,0.0,6873218.0,32.17,0.0,Kosten
TotaleZorgkosten,M1,GGD Amsterdam,2326.613,2137.539,2515.686,GGD Gelderland Zuid,2355.923,False,False,0.0,9646747.0,24.12,0.0,Kosten
TotaleZorgkosten,M1,GGD Gooi- en Vechtstreek,2310.381,2100.845,2519.918,GGD Gelderland Zuid,2355.923,False,False,0.0,1069081.0,21.61,0.0,Kosten
TotaleZorgkosten,M1,GGD Haaglanden,2423.46,2266.766,2580.155,GGD Gelderland Zuid,2355.923,False,False,0.0,7994738.0,30.31,0.0,Kosten
TotaleZorgkosten,M1,GGD Hollands Midden,2176.896,2058.449,2295.342,GGD Gelderland Zuid,2355.923,False,False,0.0,6043286.0,36.02,0.0,Kosten
TotaleZorgkosten,M1,GGD Rotterdam-Rijnmond,2431.591,2307.563,2555.619,GGD Gelderland Zuid,2355.923,False,False,0.0,6328044.0,38.43,0.0,Kosten
TotaleZorgkosten,M1,DGJ Zuid-Holland Zuid,2102.92,1949.862,2255.979,GGD Gelderland Zuid,2355.923,False,False,0.0,7809236.0,26.93,0.0,Kosten
TotaleZorgkosten,M1,GGD Zeeland,2462.899,2293.216,2632.582,GGD Gelderland Zuid,2355.923,False,False,0.0,8657435.0,28.45,0.0,Kosten
TotaleZorgkosten,M1,GGD West Brabant,2396.331,2249.242,2543.419,GGD Gelderland Zuid,2355.923,False,False,0.0,7504632.0,31.93,0.0,Kosten
TotaleZorgkosten,M1,GGD Hart voor Brabant,2290.382,2071.342,2509.422,GGD Gelderland Zuid,2355.923,False,False,0.0,1117566.0,20.49,0.0,Kosten
TotaleZorgkosten,M1,GGD Brabant Zuidoost,2351.282,2225.911,2476.653,GGD Gelderland Zuid,2355.923,False,False,0.0,6396553.0,36.76,0.0,Kosten
TotaleZorgkosten,M1,GGD Limburg-Noord,2522.562,2348.413,2696.71,GGD Gelderland Zuid,2355.923,False,False,0.0,8885257.0,28.39,0.0,Kosten
TotaleZorgkosten,M1,GGD Zuid-Limburg,2705.002,2592.874,2817.13,GGD Gelderland Zuid,2355.923,False,True,349.0790000000002,5720915.0,47.28,0.0,Kosten
TotaleZorgkosten,M1,GGD Flevoland,2101.431,1875.027,2327.835,GGD Gelderland Zuid,2355.923,False,False,0.0,1155139.0,18.19,0.0,Kosten
TotaleZorgkosten,M1,GGD Groningen,2200.809,2054.313,2347.304,GGD regio Utrecht,2133.688,False,False,0.0,7474382.0,29.44,0.0,Kosten
TotaleZorgkosten,M1,GGD Fryslan,2286.235,2132.77,2439.7,GGD regio Utrecht,2133.688,False,False,0.0,7829961.0,29.2,0.0,Kosten
TotaleZorgkosten,M1,GGD Drenthe,2308.475,2081.192,2535.759,GGD regio Utrecht,2133.688,False,False,0.0,1159627.0,19.91,0.0,Kosten
TotaleZorgkosten,M1,GGD IJsselland,2271.218,2111.888,2430.548,GGD regio Utrecht,2133.688,False,False,0.0,8129178.0,27.94,0.0,Kosten
TotaleZorgkosten,M1,GGD Twente,2415.586,2167.587,2663.584,GGD regio Utrecht,2133.688,False,False,0.0,1265318.0,19.09,0.0,Kosten
TotaleZorgkosten,M1,Noord en Oost Gelderland,2273.445,2156.378,2390.513,GGD regio Utrecht,2133.688,False,False,0.0,5972903.0,38.06,0.0,Kosten
TotaleZorgkosten,M1,VG Gelderland Midden,2229.307,2069.131,2389.482,GGD regio Utrecht,2133.688,False,False,0.0,8172332.0,27.28,0.0,Kosten
TotaleZorgkosten,M1,GGD Gelderland Zuid,2355.923,2139.71,2572.137,GGD regio Utrecht,2133.688,False,False,0.0,1103147.0,21.36,0.0,Kosten
TotaleZorgkosten,M1,GGD regio Utrecht,2133.688,2034.828,2232.548,GGD regio Utrecht,2133.688,False,False,0.0,5043933.0,42.3,0.0,Kosten
TotaleZorgkosten,M1,GGD Hollands Noorden,2091.365,1970.997,2211.734,GGD regio Utrecht,2133.688,False,False,0.0,614134.0,34.05,0.0,Kosten
TotaleZorgkosten,M1,GGD Zaanstreek Waterland,2333.326,2195.836,2470.816,GGD regio Utrecht,2133.688,False,False,0.0,7014914.0,33.26,0.0,Kosten
TotaleZorgkosten,M1,GGD Kennemerland,2211.296,2076.582,2346.009,GGD regio Utrecht,2133.688,False,False,0.0,6873218.0,32.17,0.0,Kosten
TotaleZorgkosten,M1,GGD Amsterdam,2326.613,2137.539,2515.686,GGD regio Utrecht,2133.688,False,False,0.0,9646747.0,24.12,0.0,Kosten
TotaleZorgkosten,M1,GGD Gooi- en Vechtstreek,2310.381,2100.845,2519.918,GGD regio Utrecht,2133.688,False,False,0.0,1069081.0,21.61,0.0,Kosten
TotaleZorgkosten,M1,GGD Haaglanden,2423.46,2266.766,2580.155,GGD regio Utrecht,2133.688,False,True,289.77199999999993,7994738.0,30.31,0.0,Kosten
TotaleZorgkosten,M1,GGD Hollands Midden,2176.896,2058.449,2295.342,GGD regio Utrecht,2133.688,False,False,0.0,6043286.0,36.02,0.0,Kosten
TotaleZorgkosten,M1,GGD Rotterdam-Rijnmond,2431.591,2307.563,2555.619,GGD regio Utrecht,2133.688,False,True,297.9029999999998,6328044.0,38.43,0.0,Kosten
TotaleZorgkosten,M1,DGJ Zuid-Holland Zuid,2102.92,1949.862,2255.979,GGD regio Utrecht,2133.688,False,False,0.0,7809236.0,26.93,0.0,Kosten
TotaleZorgkosten,M1,GGD Zeeland,2462.899,2293.216,2632.582,GGD regio Utrecht,2133.688,False,True,329.2109999999998,8657435.0,28.45,0.0,Kosten
TotaleZorgkosten,M1,GGD West Brabant,2396.331,2249.242,2543.419,GGD regio Utrecht,2133.688,False,True,262.64300000000003,7504632.0,31.93,0.0,Kosten
TotaleZorgkosten,M1,GGD Hart voor Brabant,2290.382,2071.342,2509.422,GGD regio Utrecht,2133.688,False,False,0.0,1117566.0,20.49,0.0,Kosten
TotaleZorgkosten,M1,GGD Brabant Zuidoost,2351.282,2225.911,2476.653,GGD regio Utrecht,2133.688,False,False,0.0,6396553.0,36.76,0.0,Kosten
TotaleZorgkosten,M1,GGD Limburg-Noord,2522.562,2348.413,2696.71,GGD regio Utrecht,2133.688,False,True,388.8739999999998,8885257.0,28.39,0.0,Kosten
TotaleZorgkosten,M1,GGD Zuid-Limburg,2705.002,2592.874,2817.13,GGD regio Utrecht,2133.688,False,True,571.3139999999999,5720915.0,47.28,0.0,Kosten
TotaleZorgkosten,M1,GGD Flevoland,2101.431,1875.027,2327.835,GGD regio Utrecht,2133.688,False,False,0.0,1155139.0,18.19,0.0,Kosten
TotaleZorgkosten,M1,GGD Groningen,2200.809,2054.313,2347.304,GGD Hollands Noorden,2091.365,False,False,0.0,7474382.0,29.44,0.0,Kosten
TotaleZorgkosten,M1,GGD Fryslan,2286.235,2132.77,2439.7,GGD Hollands Noorden,2091.365,False,False,0.0,7829961.0,29.2,0.0,Kosten
TotaleZorgkosten,M1,GGD Drenthe,2308.475,2081.192,2535.759,GGD Hollands Noorden,2091.365,False,False,0.0,1159627.0,19.91,0.0,Kosten
TotaleZorgkosten,M1,GGD IJsselland,2271.218,2111.888,2430.548,GGD Hollands Noorden,2091.365,False,False,0.0,8129178.0,27.94,0.0,Kosten
TotaleZorgkosten,M1,GGD Twente,2415.586,2167.587,2663.584,GGD Hollands Noorden,2091.365,False,False,0.0,1265318.0,19.09,0.0,Kosten
TotaleZorgkosten,M1,Noord en Oost Gelderland,2273.445,2156.378,2390.513,GGD Hollands Noorden,2091.365,False,False,0.0,5972903.0,38.06,0.0,Kosten
TotaleZorgkosten,M1,VG Gelderland Midden,2229.307,2069.131,2389.482,GGD Hollands Noorden,2091.365,False,False,0.0,8172332.0,27.28,0.0,Kosten
TotaleZorgkosten,M1,GGD Gelderland Zuid,2355.923,2139.71,2572.137,GGD Hollands Noorden,2091.365,False,False,0.0,1103147.0,21.36,0.0,Kosten
TotaleZorgkosten,M1,GGD regio Utrecht,2133.688,2034.828,2232.548,GGD Hollands Noorden,2091.365,False,False,0.0,5043933.0,42.3,0.0,Kosten
TotaleZorgkosten,M1,GGD Hollands Noorden,2091.365,1970.997,2211.734,GGD Hollands Noorden,2091.365,False,False,0.0,614134.0,34.05,0.0,Kosten
TotaleZorgkosten,M1,GGD Zaanstreek Waterland,2333.326,2195.836,2470.816,GGD Hollands Noorden,2091.365,False,False,0.0,7014914.0,33.26,0.0,Kosten
TotaleZorgkosten,M1,GGD Kennemerland,2211.296,2076.582,2346.009,GGD Hollands Noorden,2091.365,False,False,0.0,6873218.0,32.17,0.0,Kosten
TotaleZorgkosten,M1,GGD Amsterdam,2326.613,2137.539,2515.686,GGD Hollands Noorden,2091.365,False,False,0.0,9646747.0,24.12,0.0,Kosten
TotaleZorgkosten,M1,GGD Gooi- en Vechtstreek,2310.381,2100.845,2519.918,GGD Hollands Noorden,2091.365,False,False,0.0,1069081.0,21.61,0.0,Kosten
TotaleZorgkosten,M1,GGD Haaglanden,2423.46,2266.766,2580.155,GGD Hollands Noorden,2091.365,False,True,332.09500000000025,7994738.0,30.31,0.0,Kosten
TotaleZorgkosten,M1,GGD Hollands Midden,2176.896,2058.449,2295.342,GGD Hollands Noorden,2091.365,False,False,0.0,6043286.0,36.02,0.0,Kosten
TotaleZorgkosten,M1,GGD Rotterdam-Rijnmond,2431.591,2307.563,2555.619,GGD Hollands Noorden,2091.365,False,True,340.2260000000001,6328044.0,38.43,0.0,Kosten
TotaleZorgkosten,M1,DGJ Zuid-Holland Zuid,2102.92,1949.862,2255.979,GGD Hollands Noorden,2091.365,False,False,0.0,7809236.0,26.93,0.0,Kosten
TotaleZorgkosten,M1,GGD Zeeland,2462.899,2293.216,2632.582,GGD Hollands Noorden,2091.365,False,True,371.5340000000001,8657435.0,28.45,0.0,Kosten
TotaleZorgkosten,M1,GGD West Brabant,2396.331,2249.242,2543.419,GGD Hollands Noorden,2091.365,False,True,304.96600000000035,7504632.0,31.93,0.0,Kosten
TotaleZorgkosten,M1,GGD Hart voor Brabant,2290.382,2071.342,2509.422,GGD Hollands Noorden,2091.365,False,False,0.0,1117566.0,20.49,0.0,Kosten
TotaleZorgkosten,M1,GGD Brabant Zuidoost,2351.282,2225.911,2476.653,GGD Hollands Noorden,2091.365,False,True,259.91700000000037,6396553.0,36.76,0.0,Kosten
TotaleZorgkosten,M1,GGD Limburg-Noord,2522.562,2348.413,2696.71,GGD Hollands Noorden,2091.365,False,True,431.1970000000001,8885257.0,28.39,0.0,Kosten
TotaleZorgkosten,M1,GGD Zuid-Limburg,2705.002,2592.874,2817.13,GGD Hollands Noorden,2091.365,False,True,613.6370000000002,5720915.0,47.28,0.0,Kosten
TotaleZorgkosten,M1,GGD Flevoland,2101.431,1875.027,2327.835,GGD Hollands Noorden,2091.365,False,False,0.0,1155139.0,18.19,0.0,Kosten
TotaleZorgkosten,M1,GGD Groningen,2200.809,2054.313,2347.304,GGD Zaanstreek Waterland,2333.326,False,False,0.0,7474382.0,29.44,0.0,Kosten
TotaleZorgkosten,M1,GGD Fryslan,2286.235,2132.77,2439.7,GGD Zaanstreek Waterland,2333.326,False,False,0.0,7829961.0,29.2,0.0,Kosten
TotaleZorgkosten,M1,GGD Drenthe,2308.475,2081.192,2535.759,GGD Zaanstreek Waterland,2333.326,False,False,0.0,1159627.0,19.91,0.0,Kosten
TotaleZorgkosten,M1,GGD IJsselland,2271.218,2111.888,2430.548,GGD Zaanstreek Waterland,2333.326,False,False,0.0,8129178.0,27.94,0.0,Kosten
TotaleZorgkosten,M1,GGD Twente,2415.586,2167.587,2663.584,GGD Zaanstreek Waterland,2333.326,False,False,0.0,1265318.0,19.09,0.0,Kosten
TotaleZorgkosten,M1,Noord en Oost Gelderland,2273.445,2156.378,2390.513,GGD Zaanstreek Waterland,2333.326,False,False,0.0,5972903.0,38.06,0.0,Kosten
TotaleZorgkosten,M1,VG Gelderland Midden,2229.307,2069.131,2389.482,GGD Zaanstreek Waterland,2333.326,False,False,0.0,8172332.0,27.28,0.0,Kosten
TotaleZorgkosten,M1,GGD Gelderland Zuid,2355.923,2139.71,2572.137,GGD Zaanstreek Waterland,2333.326,False,False,0.0,1103147.0,21.36,0.0,Kosten
TotaleZorgkosten,M1,GGD regio Utrecht,2133.688,2034.828,2232.548,GGD Zaanstreek Waterland,2333.326,False,False,0.0,5043933.0,42.3,0.0,Kosten
TotaleZorgkosten,M1,GGD Hollands Noorden,2091.365,1970.997,2211.734,GGD Zaanstreek Waterland,2333.326,False,False,0.0,614134.0,34.05,0.0,Kosten
TotaleZorgkosten,M1,GGD Zaanstreek Waterland,2333.326,2195.836,2470.816,GGD Zaanstreek Waterland,2333.326,False,False,0.0,7014914.0,33.26,0.0,Kosten
TotaleZorgkosten,M1,GGD Kennemerland,2211.296,2076.582,2346.009,GGD Zaanstreek Waterland,2333.326,False,False,0.0,6873218.0,32.17,0.0,Kosten
TotaleZorgkosten,M1,GGD Amsterdam,2326.613,2137.539,2515.686,GGD Zaanstreek Waterland,2333.326,False,False,0.0,9646747.0,24.12,0.0,Kosten
TotaleZorgkosten,M1,GGD Gooi- en Vechtstreek,2310.381,2100.845,2519.918,GGD Zaanstreek Waterland,2333.326,False,False,0.0,1069081.0,21.61,0.0,Kosten
TotaleZorgkosten,M1,GGD Haaglanden,2423.46,2266.766,2580.155,GGD Zaanstreek Waterland,2333.326,False,False,0.0,7994738.0,30.31,0.0,Kosten
TotaleZorgkosten,M1,GGD Hollands Midden,2176.896,2058.449,2295.342,GGD Zaanstreek Waterland,2333.326,False,False,0.0,6043286.0,36.02,0.0,Kosten
TotaleZorgkosten,M1,GGD Rotterdam-Rijnmond,2431.591,2307.563,2555.619,GGD Zaanstreek Waterland,2333.326,False,False,0.0,6328044.0,38.43,0.0,Kosten
TotaleZorgkosten,M1,DGJ Zuid-Holland Zuid,2102.92,1949.862,2255.979,GGD Zaanstreek Waterland,2333.326,False,False,0.0,7809236.0,26.93,0.0,Kosten
TotaleZorgkosten,M1,GGD Zeeland,2462.899,2293.216,2632.582,GGD Zaanstreek Waterland,2333.326,False,False,0.0,8657435.0,28.45,0.0,Kosten
TotaleZorgkosten,M1,GGD West Brabant,2396.331,2249.242,2543.419,GGD Zaanstreek Waterland,2333.326,False,False,0.0,7504632.0,31.93,0.0,Kosten
TotaleZorgkosten,M1,GGD Hart voor Brabant,2290.382,2071.342,2509.422,GGD Zaanstreek Waterland,2333.326,False,False,0.0,1117566.0,20.49,0.0,Kosten
TotaleZorgkosten,M1,GGD Brabant Zuidoost,2351.282,2225.911,2476.653,GGD Zaanstreek Waterland,2333.326,False,False,0.0,6396553.0,36.76,0.0,Kosten
TotaleZorgkosten,M1,GGD Limburg-Noord,2522.562,2348.413,2696.71,GGD Zaanstreek Waterland,2333.326,False,False,0.0,8885257.0,28.39,0.0,Kosten
TotaleZorgkosten,M1,GGD Zuid-Limburg,2705.002,2592.874,2817.13,GGD Zaanstreek Waterland,2333.326,False,True,371.67599999999993,5720915.0,47.28,0.0,Kosten
TotaleZorgkosten,M1,GGD Flevoland,2101.431,1875.027,2327.835,GGD Zaanstreek Waterland,2333.326,False,False,0.0,1155139.0,18.19,0.0,Kosten
TotaleZorgkosten,M1,GGD Groningen,2200.809,2054.313,2347.304,GGD Kennemerland,2211.296,False,False,0.0,7474382.0,29.44,0.0,Kosten
TotaleZorgkosten,M1,GGD Fryslan,2286.235,2132.77,2439.7,GGD Kennemerland,2211.296,False,False,0.0,7829961.0,29.2,0.0,Kosten
TotaleZorgkosten,M1,GGD Drenthe,2308.475,2081.192,2535.759,GGD Kennemerland,2211.296,False,False,0.0,1159627.0,19.91,0.0,Kosten
TotaleZorgkosten,M1,GGD IJsselland,2271.218,2111.888,2430.548,GGD Kennemerland,2211.296,False,False,0.0,8129178.0,27.94,0.0,Kosten
TotaleZorgkosten,M1,GGD Twente,2415.586,2167.587,2663.584,GGD Kennemerland,2211.296,False,False,0.0,1265318.0,19.09,0.0,Kosten
TotaleZorgkosten,M1,Noord en Oost Gelderland,2273.445,2156.378,2390.513,GGD Kennemerland,2211.296,False,False,0.0,5972903.0,38.06,0.0,Kosten
TotaleZorgkosten,M1,VG Gelderland Midden,2229.307,2069.131,2389.482,GGD Kennemerland,2211.296,False,False,0.0,8172332.0,27.28,0.0,Kosten
TotaleZorgkosten,M1,GGD Gelderland Zuid,2355.923,2139.71,2572.137,GGD Kennemerland,2211.296,False,False,0.0,1103147.0,21.36,0.0,Kosten
TotaleZorgkosten,M1,GGD regio Utrecht,2133.688,2034.828,2232.548,GGD Kennemerland,2211.296,False,False,0.0,5043933.0,42.3,0.0,Kosten
TotaleZorgkosten,M1,GGD Hollands Noorden,2091.365,1970.997,2211.734,GGD Kennemerland,2211.296,False,False,0.0,614134.0,34.05,0.0,Kosten
TotaleZorgkosten,M1,GGD Zaanstreek Waterland,2333.326,2195.836,2470.816,GGD Kennemerland,2211.296,False,False,0.0,7014914.0,33.26,0.0,Kosten
TotaleZorgkosten,M1,GGD Kennemerland,2211.296,2076.582,2346.009,GGD Kennemerland,2211.296,False,False,0.0,6873218.0,32.17,0.0,Kosten
TotaleZorgkosten,M1,GGD Amsterdam,2326.613,2137.539,2515.686,GGD Kennemerland,2211.296,False,False,0.0,9646747.0,24.12,0.0,Kosten
TotaleZorgkosten,M1,GGD Gooi- en Vechtstreek,2310.381,2100.845,2519.918,GGD Kennemerland,2211.296,False,False,0.0,1069081.0,21.61,0.0,Kosten
TotaleZorgkosten,M1,GGD Haaglanden,2423.46,2266.766,2580.155,GGD Kennemerland,2211.296,False,False,0.0,7994738.0,30.31,0.0,Kosten
TotaleZorgkosten,M1,GGD Hollands Midden,2176.896,2058.449,2295.342,GGD Kennemerland,2211.296,False,False,0.0,6043286.0,36.02,0.0,Kosten
TotaleZorgkosten,M1,GGD Rotterdam-Rijnmond,2431.591,2307.563,2555.619,GGD Kennemerland,2211.296,False,False,0.0,6328044.0,38.43,0.0,Kosten
TotaleZorgkosten,M1,DGJ Zuid-Holland Zuid,2102.92,1949.862,2255.979,GGD Kennemerland,2211.296,False,False,0.0,7809236.0,26.93,0.0,Kosten
TotaleZorgkosten,M1,GGD Zeeland,2462.899,2293.216,2632.582,GGD Kennemerland,2211.296,False,False,0.0,8657435.0,28.45,0.0,Kosten
TotaleZorgkosten,M1,GGD West Brabant,2396.331,2249.242,2543.419,GGD Kennemerland,2211.296,False,False,0.0,7504632.0,31.93,0.0,Kosten
TotaleZorgkosten,M1,GGD Hart voor Brabant,2290.382,2071.342,2509.422,GGD Kennemerland,2211.296,False,False,0.0,1117566.0,20.49,0.0,Kosten
TotaleZorgkosten,M1,GGD Brabant Zuidoost,2351.282,2225.911,2476.653,GGD Kennemerland,2211.296,False,False,0.0,6396553.0,36.76,0.0,Kosten
TotaleZorgkosten,M1,GGD Limburg-Noord,2522.562,2348.413,2696.71,GGD Kennemerland,2211.296,False,True,311.2660000000001,8885257.0,28.39,0.0,Kosten
TotaleZorgkosten,M1,GGD Zuid-Limburg,2705.002,2592.874,2817.13,GGD Kennemerland,2211.296,False,True,493.70600000000013,5720915.0,47.28,0.0,Kosten
TotaleZorgkosten,M1,GGD Flevoland,2101.431,1875.027,2327.835,GGD Kennemerland,2211.296,False,False,0.0,1155139.0,18.19,0.0,Kosten
TotaleZorgkosten,M1,GGD Groningen,2200.809,2054.313,2347.304,GGD Amsterdam,2326.613,False,False,0.0,7474382.0,29.44,0.0,Kosten
TotaleZorgkosten,M1,GGD Fryslan,2286.235,2132.77,2439.7,GGD Amsterdam,2326.613,False,False,0.0,7829961.0,29.2,0.0,Kosten
TotaleZorgkosten,M1,GGD Drenthe,2308.475,2081.192,2535.759,GGD Amsterdam,2326.613,False,False,0.0,1159627.0,19.91,0.0,Kosten
TotaleZorgkosten,M1,GGD IJsselland,2271.218,2111.888,2430.548,GGD Amsterdam,2326.613,False,False,0.0,8129178.0,27.94,0.0,Kosten
TotaleZorgkosten,M1,GGD Twente,2415.586,2167.587,2663.584,GGD Amsterdam,2326.613,False,False,0.0,1265318.0,19.09,0.0,Kosten
TotaleZorgkosten,M1,Noord en Oost Gelderland,2273.445,2156.378,2390.513,GGD Amsterdam,2326.613,False,False,0.0,5972903.0,38.06,0.0,Kosten
TotaleZorgkosten,M1,VG Gelderland Midden,2229.307,2069.131,2389.482,GGD Amsterdam,2326.613,False,False,0.0,8172332.0,27.28,0.0,Kosten
TotaleZorgkosten,M1,GGD Gelderland Zuid,2355.923,2139.71,2572.137,GGD Amsterdam,2326.613,False,False,0.0,1103147.0,21.36,0.0,Kosten
TotaleZorgkosten,M1,GGD regio Utrecht,2133.688,2034.828,2232.548,GGD Amsterdam,2326.613,False,False,0.0,5043933.0,42.3,0.0,Kosten
TotaleZorgkosten,M1,GGD Hollands Noorden,2091.365,1970.997,2211.734,GGD Amsterdam,2326.613,False,False,0.0,614134.0,34.05,0.0,Kosten
TotaleZorgkosten,M1,GGD Zaanstreek Waterland,2333.326,2195.836,2470.816,GGD Amsterdam,2326.613,False,False,0.0,7014914.0,33.26,0.0,Kosten
TotaleZorgkosten,M1,GGD Kennemerland,2211.296,2076.582,2346.009,GGD Amsterdam,2326.613,False,False,0.0,6873218.0,32.17,0.0,Kosten
TotaleZorgkosten,M1,GGD Amsterdam,2326.613,2137.539,2515.686,GGD Amsterdam,2326.613,False,False,0.0,9646747.0,24.12,0.0,Kosten
TotaleZorgkosten,M1,GGD Gooi- en Vechtstreek,2310.381,2100.845,2519.918,GGD Amsterdam,2326.613,False,False,0.0,1069081.0,21.61,0.0,Kosten
TotaleZorgkosten,M1,GGD Haaglanden,2423.46,2266.766,2580.155,GGD Amsterdam,2326.613,False,False,0.0,7994738.0,30.31,0.0,Kosten
TotaleZorgkosten,M1,GGD Hollands Midden,2176.896,2058.449,2295.342,GGD Amsterdam,2326.613,False,False,0.0,6043286.0,36.02,0.0,Kosten
TotaleZorgkosten,M1,GGD Rotterdam-Rijnmond,2431.591,2307.563,2555.619,GGD Amsterdam,2326.613,False,False,0.0,6328044.0,38.43,0.0,Kosten
TotaleZorgkosten,M1,DGJ Zuid-Holland Zuid,2102.92,1949.862,2255.979,GGD Amsterdam,2326.613,False,False,0.0,7809236.0,26.93,0.0,Kosten
TotaleZorgkosten,M1,GGD Zeeland,2462.899,2293.216,2632.582,GGD Amsterdam,2326.613,False,False,0.0,8657435.0,28.45,0.0,Kosten
TotaleZorgkosten,M1,GGD West Brabant,2396.331,2249.242,2543.419,GGD Amsterdam,2326.613,False,False,0.0,7504632.0,31.93,0.0,Kosten
TotaleZorgkosten,M1,GGD Hart voor Brabant,2290.382,2071.342,2509.422,GGD Amsterdam,2326.613,False,False,0.0,1117566.0,20.49,0.0,Kosten
TotaleZorgkosten,M1,GGD Brabant Zuidoost,2351.282,2225.911,2476.653,GGD Amsterdam,2326.613,False,False,0.0,6396553.0,36.76,0.0,Kosten
TotaleZorgkosten,M1,GGD Limburg-Noord,2522.562,2348.413,2696.71,GGD Amsterdam,2326.613,False,False,0.0,8885257.0,28.39,0.0,Kosten
TotaleZorgkosten,M1,GGD Zuid-Limburg,2705.002,2592.874,2817.13,GGD Amsterdam,2326.613,False,True,378.3890000000001,5720915.0,47.28,0.0,Kosten
TotaleZorgkosten,M1,GGD Flevoland,2101.431,1875.027,2327.835,GGD Amsterdam,2326.613,False,False,0.0,1155139.0,18.19,0.0,Kosten
TotaleZorgkosten,M1,GGD Groningen,2200.809,2054.313,2347.304,GGD Gooi- en Vechtstreek,2310.381,False,False,0.0,7474382.0,29.44,0.0,Kosten
TotaleZorgkosten,M1,GGD Fryslan,2286.235,2132.77,2439.7,GGD Gooi- en Vechtstreek,2310.381,False,False,0.0,7829961.0,29.2,0.0,Kosten
TotaleZorgkosten,M1,GGD Drenthe,2308.475,2081.192,2535.759,GGD Gooi- en Vechtstreek,2310.381,False,False,0.0,1159627.0,19.91,0.0,Kosten
TotaleZorgkosten,M1,GGD IJsselland,2271.218,2111.888,2430.548,GGD Gooi- en Vechtstreek,2310.381,False,False,0.0,8129178.0,27.94,0.0,Kosten
TotaleZorgkosten,M1,GGD Twente,2415.586,2167.587,2663.584,GGD Gooi- en Vechtstreek,2310.381,False,False,0.0,1265318.0,19.09,0.0,Kosten
TotaleZorgkosten,M1,Noord en Oost Gelderland,2273.445,2156.378,2390.513,GGD Gooi- en Vechtstreek,2310.381,False,False,0.0,5972903.0,38.06,0.0,Kosten
